# Stacks v1.46;  Phylip sequential; October 04, 2020
# Seq Pos	Locus ID	Column	Population
11536	474107	49	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:G,
11537	474121	15	TGCP:N,MRLP:R,STT:G,FSSP:N,HNL:G,MPO:R,OICP:G,IRO:R,HGRF:G,PTP:N,RRL:N,RRO:R,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:R,DHFA:G,
11538	474141	46	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:N,OICP:T,IRO:T,HGRF:N,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:W,FPPI:N,CRWA:T,PCRA:T,DHFA:W,
11539	474162	15	TGCP:N,MRLP:Y,STT:Y,FSSP:C,HNL:T,MPO:Y,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:Y,RRO:C,CPS:Y,PPNP:T,FPPI:N,CRWA:Y,PCRA:C,DHFA:N,
11540	474215	24	TGCP:N,MRLP:C,STT:C,FSSP:Y,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:C,CRWA:C,PCRA:Y,DHFA:C,
11541	474216	38	TGCP:N,MRLP:K,STT:K,FSSP:T,HNL:G,MPO:K,OICP:G,IRO:K,HGRF:G,PTP:G,RRL:K,RRO:K,CPS:N,PPNP:G,FPPI:G,CRWA:K,PCRA:K,DHFA:G,
11542	474231	33	TGCP:N,MRLP:T,STT:T,FSSP:W,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
11543	474236	14	TGCP:N,MRLP:Y,STT:Y,FSSP:Y,HNL:Y,MPO:T,OICP:Y,IRO:Y,HGRF:C,PTP:N,RRL:Y,RRO:N,CPS:Y,PPNP:C,FPPI:C,CRWA:N,PCRA:Y,DHFA:C,
11544	474241	29	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:M,
11545	474280	7	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:Y,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11546	474284	12	TGCP:N,MRLP:T,STT:T,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:N,PTP:N,RRL:T,RRO:Y,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:Y,
11547	474285	13	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:R,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:G,FPPI:G,CRWA:A,PCRA:A,DHFA:R,
11548	474322	21	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:M,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11549	474325	11	TGCP:N,MRLP:T,STT:T,FSSP:Y,HNL:C,MPO:T,OICP:T,IRO:Y,HGRF:T,PTP:T,RRL:Y,RRO:Y,CPS:Y,PPNP:N,FPPI:C,CRWA:T,PCRA:N,DHFA:C,
11550	474332	9	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:G,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:N,FPPI:N,CRWA:A,PCRA:A,DHFA:N,
11551	474333	7	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:W,MPO:A,OICP:A,IRO:N,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:N,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:W,
11552	474342	57	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:N,PCRA:C,DHFA:Y,
11553	474367	17	TGCP:N,MRLP:N,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:N,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:Y,PCRA:N,DHFA:C,
11554	474371	16	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:Y,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:N,
11555	474389	16	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:S,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:N,
11556	474425	27	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:G,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:G,FPPI:G,CRWA:A,PCRA:A,DHFA:G,
11557	474436	28	TGCP:N,MRLP:M,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11558	474439	5	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:N,OICP:Y,IRO:C,HGRF:N,PTP:Y,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:N,
11559	474453	41	TGCP:N,MRLP:N,STT:N,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:S,HGRF:N,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11560	474464	18	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:N,CPS:Y,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11561	474473	25	TGCP:N,MRLP:N,STT:A,FSSP:A,HNL:W,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:T,FPPI:N,CRWA:A,PCRA:A,DHFA:W,
11562	474489	17	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:R,PCRA:G,DHFA:G,
11563	474499	24	TGCP:N,MRLP:C,STT:C,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:N,CPS:C,PPNP:Y,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
11564	474501	7	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:R,RRO:R,CPS:R,PPNP:G,FPPI:G,CRWA:G,PCRA:R,DHFA:G,
11565	474521	42	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:N,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:N,CPS:A,PPNP:M,FPPI:M,CRWA:A,PCRA:A,DHFA:M,
11566	474535	50	TGCP:N,MRLP:C,STT:C,FSSP:N,HNL:Y,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
11567	474543	23	TGCP:N,MRLP:A,STT:N,FSSP:A,HNL:W,MPO:A,OICP:A,IRO:A,HGRF:N,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
11568	474549	38	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:A,MPO:T,OICP:N,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:A,FPPI:A,CRWA:T,PCRA:T,DHFA:A,
11569	474563	7	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:K,CRWA:G,PCRA:G,DHFA:G,
11570	474581	17	TGCP:N,MRLP:N,STT:G,FSSP:N,HNL:A,MPO:G,OICP:R,IRO:R,HGRF:N,PTP:A,RRL:G,RRO:G,CPS:R,PPNP:A,FPPI:A,CRWA:R,PCRA:R,DHFA:A,
11571	474599	33	TGCP:N,MRLP:N,STT:C,FSSP:N,HNL:G,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:S,PPNP:G,FPPI:G,CRWA:C,PCRA:C,DHFA:G,
11572	474627	26	TGCP:N,MRLP:N,STT:Y,FSSP:Y,HNL:C,MPO:Y,OICP:Y,IRO:N,HGRF:Y,PTP:C,RRL:Y,RRO:N,CPS:Y,PPNP:Y,FPPI:C,CRWA:Y,PCRA:Y,DHFA:C,
11573	474649	33	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:S,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:G,CRWA:S,PCRA:G,DHFA:N,
11574	474650	18	TGCP:N,MRLP:W,STT:A,FSSP:N,HNL:A,MPO:N,OICP:A,IRO:W,HGRF:A,PTP:N,RRL:W,RRO:W,CPS:A,PPNP:A,FPPI:A,CRWA:W,PCRA:A,DHFA:A,
11575	474670	17	TGCP:N,MRLP:R,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
11576	474674	25	TGCP:N,MRLP:N,STT:A,FSSP:M,HNL:A,MPO:M,OICP:A,IRO:N,HGRF:A,PTP:A,RRL:M,RRO:M,CPS:M,PPNP:A,FPPI:A,CRWA:A,PCRA:M,DHFA:A,
11577	474676	47	TGCP:N,MRLP:M,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:M,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11578	474693	9	TGCP:N,MRLP:N,STT:A,FSSP:A,HNL:G,MPO:A,OICP:A,IRO:N,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:G,FPPI:G,CRWA:A,PCRA:A,DHFA:G,
11579	474702	24	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:R,CRWA:G,PCRA:G,DHFA:G,
11580	474711	6	TGCP:N,MRLP:G,STT:R,FSSP:G,HNL:G,MPO:R,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:N,PPNP:R,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
11581	474738	44	TGCP:N,MRLP:T,STT:T,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:K,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:K,DHFA:T,
11582	474766	30	TGCP:N,MRLP:M,STT:C,FSSP:M,HNL:N,MPO:C,OICP:C,IRO:M,HGRF:C,PTP:C,RRL:M,RRO:C,CPS:M,PPNP:C,FPPI:C,CRWA:M,PCRA:N,DHFA:C,
11583	474775	18	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:K,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11584	474783	42	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:Y,RRO:N,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11585	474784	49	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:Y,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11586	474798	5	TGCP:N,MRLP:C,STT:N,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:N,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11587	474799	48	TGCP:N,MRLP:S,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:S,RRO:C,CPS:C,PPNP:G,FPPI:G,CRWA:C,PCRA:C,DHFA:N,
11588	474820	24	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:C,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:C,FPPI:C,CRWA:A,PCRA:A,DHFA:C,
11589	474824	19	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:M,PPNP:A,FPPI:N,CRWA:A,PCRA:A,DHFA:A,
11590	474840	89	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:R,CPS:A,PPNP:A,FPPI:N,CRWA:A,PCRA:A,DHFA:A,
11591	474854	30	TGCP:N,MRLP:K,STT:G,FSSP:K,HNL:G,MPO:G,OICP:K,IRO:K,HGRF:T,PTP:K,RRL:G,RRO:K,CPS:K,PPNP:G,FPPI:G,CRWA:K,PCRA:G,DHFA:G,
11592	474859	12	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:K,PPNP:N,FPPI:G,CRWA:G,PCRA:G,DHFA:N,
11593	474864	27	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:Y,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:N,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:N,
11594	474888	19	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:S,HGRF:G,PTP:G,RRL:S,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:N,PCRA:G,DHFA:G,
11595	474920	13	TGCP:N,MRLP:K,STT:N,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:K,HGRF:N,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
11596	474935	19	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:W,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:N,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
11597	474988	7	TGCP:N,MRLP:T,STT:T,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:N,FPPI:N,CRWA:T,PCRA:T,DHFA:Y,
11598	475012	38	TGCP:N,MRLP:M,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11599	475013	53	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:Y,HGRF:N,PTP:N,RRL:Y,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:N,DHFA:C,
11600	475030	41	TGCP:N,MRLP:A,STT:A,FSSP:N,HNL:R,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
11601	475033	35	TGCP:N,MRLP:N,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:R,HGRF:A,PTP:N,RRL:A,RRO:R,CPS:A,PPNP:A,FPPI:A,CRWA:R,PCRA:R,DHFA:A,
11602	475038	54	TGCP:N,MRLP:Y,STT:C,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:N,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11603	475047	7	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:C,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:C,FPPI:C,CRWA:T,PCRA:T,DHFA:C,
11604	475070	72	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:R,CRWA:G,PCRA:G,DHFA:G,
11605	475072	21	TGCP:N,MRLP:A,STT:A,FSSP:R,HNL:A,MPO:A,OICP:R,IRO:R,HGRF:G,PTP:G,RRL:A,RRO:N,CPS:N,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
11606	475083	9	TGCP:N,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:Y,CRWA:C,PCRA:C,DHFA:C,
11607	475111	19	TGCP:N,MRLP:Y,STT:C,FSSP:Y,HNL:C,MPO:C,OICP:Y,IRO:Y,HGRF:Y,PTP:N,RRL:Y,RRO:Y,CPS:Y,PPNP:C,FPPI:C,CRWA:Y,PCRA:Y,DHFA:C,
11608	475115	20	TGCP:N,MRLP:Y,STT:T,FSSP:T,HNL:N,MPO:T,OICP:Y,IRO:Y,HGRF:Y,PTP:Y,RRL:Y,RRO:T,CPS:Y,PPNP:N,FPPI:T,CRWA:Y,PCRA:Y,DHFA:N,
11609	475133	12	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:N,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:A,
11610	475136	15	TGCP:N,MRLP:N,STT:T,FSSP:T,HNL:A,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:A,FPPI:N,CRWA:T,PCRA:T,DHFA:N,
11611	475189	15	TGCP:N,MRLP:Y,STT:C,FSSP:Y,HNL:C,MPO:C,OICP:Y,IRO:Y,HGRF:Y,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11612	475202	5	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:N,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:N,CRWA:C,PCRA:C,DHFA:Y,
11613	475218	8	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:M,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:N,
11614	475222	30	TGCP:N,MRLP:N,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:W,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
11615	475234	21	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:N,CRWA:C,PCRA:C,DHFA:Y,
11616	475259	10	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:K,CRWA:T,PCRA:T,DHFA:K,
11617	475274	51	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:K,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:K,FPPI:G,CRWA:G,PCRA:G,DHFA:K,
11618	475276	33	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:N,CPS:R,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11619	475297	32	TGCP:N,MRLP:C,STT:C,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:T,FPPI:Y,CRWA:C,PCRA:C,DHFA:Y,
11620	475326	16	TGCP:N,MRLP:N,STT:C,FSSP:C,HNL:C,MPO:C,OICP:Y,IRO:C,HGRF:C,PTP:C,RRL:Y,RRO:Y,CPS:C,PPNP:C,FPPI:C,CRWA:N,PCRA:Y,DHFA:C,
11621	475338	13	TGCP:N,MRLP:R,STT:A,FSSP:N,HNL:A,MPO:A,OICP:A,IRO:R,HGRF:A,PTP:A,RRL:R,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
11622	475340	5	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:N,PPNP:G,FPPI:N,CRWA:K,PCRA:G,DHFA:G,
11623	475352	9	TGCP:N,MRLP:C,STT:Y,FSSP:C,HNL:N,MPO:Y,OICP:Y,IRO:Y,HGRF:C,PTP:C,RRL:Y,RRO:N,CPS:C,PPNP:T,FPPI:T,CRWA:N,PCRA:Y,DHFA:Y,
11624	475353	11	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:C,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:C,FPPI:C,CRWA:N,PCRA:A,DHFA:C,
11625	475355	5	TGCP:N,MRLP:Y,STT:N,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:Y,PCRA:C,DHFA:C,
11626	475361	32	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:R,
11627	475365	26	TGCP:N,MRLP:C,STT:Y,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:N,DHFA:C,
11628	475384	5	TGCP:N,MRLP:C,STT:N,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11629	475396	20	TGCP:N,MRLP:N,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:N,CPS:C,PPNP:M,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11630	475401	22	TGCP:N,MRLP:R,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11631	475417	19	TGCP:N,MRLP:A,STT:N,FSSP:N,HNL:M,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
11632	475423	9	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:A,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:A,
11633	475431	22	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:C,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:C,FPPI:C,CRWA:T,PCRA:T,DHFA:C,
11634	475433	27	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:K,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:N,CPS:T,PPNP:N,FPPI:T,CRWA:T,PCRA:T,DHFA:N,
11635	475436	7	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:R,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:N,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:R,
11636	475440	9	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
11637	475443	12	TGCP:N,MRLP:N,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:N,HGRF:G,PTP:G,RRL:R,RRO:R,CPS:R,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
11638	475448	61	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:M,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:M,
11639	475458	15	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:W,HGRF:A,PTP:A,RRL:W,RRO:W,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:W,DHFA:A,
11640	475480	6	TGCP:N,MRLP:R,STT:N,FSSP:R,HNL:G,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:G,RRL:R,RRO:R,CPS:R,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
11641	475502	21	TGCP:N,MRLP:A,STT:N,FSSP:A,HNL:N,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:R,FPPI:A,CRWA:A,PCRA:A,DHFA:R,
11642	475505	73	TGCP:N,MRLP:G,STT:N,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:R,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11643	475543	17	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:R,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:N,CRWA:G,PCRA:G,DHFA:A,
11644	475553	41	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:N,CPS:C,PPNP:Y,FPPI:Y,CRWA:C,PCRA:C,DHFA:C,
11645	475555	12	TGCP:N,MRLP:C,STT:C,FSSP:N,HNL:S,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:N,CPS:C,PPNP:N,FPPI:C,CRWA:C,PCRA:C,DHFA:S,
